TransactionID,Date,MobileModel,Brand,Price,UnitsSold,TotalRevenue,CustomerAge,CustomerGender,Location,PaymentMethod
ee24e583-be91-4fee-9b9e-0210b1c41e00,"September 6, 2026",Four,Oppo,947.69,57,15252.45,28,Male,Chicago,Debit Card
aeca97ff-06ee-46cd-8f8e-58aa97bd295d,"September 7, 2026",One,iPhone,1366.7,32,128158.03,24,Male,Las Vegas,Debit Card
d1c3c93a-6137-468a-a281-369e38b80eb0,"September 8, 2026",One,Google Pixel,781,53,38333.18,39,Female,Chicago,Cash
f61b2727-a9e5-4d0d-bcc0-8a51a0490782,"September 9, 2026",One,iPhone,557.32,39,124490.7,51,Other,Las Vegas,Cash
83825219-5c2e-49f1-99ca-7ccd1edebb71,"September 10, 2026",Five,OnePlus,455.29,88,65534.62,54,Female,Las Vegas,Cash
27d10756-0d57-4d2a-83bf-f150a150ae73,"September 11, 2026",Three,Google Pixel,416.77,44,42752.6,45,Other,San Fransisco,Online
dc542521-e842-47bd-9039-77d9f45df9d5,"September 12, 2026",Three,OnePlus,1124.85,4,109723.95,29,Male,San Fransisco,Credit Card
2d6d4f45-8bab-444c-b72b-c30d2ccc13ab,"September 13, 2026",Two,Samsung,360.53,6,20819.56,49,Female,Las Vegas,Credit Card
fa2fe475-58ab-45e0-8665-423ac1d99875,"September 14, 2026",Two,Samsung,613.68,37,33106,46,Male,San Fransisco,Online
1a75e25a-a1c4-4528-a308-5a3e46ba0582,"September 15, 2026",Four,Oppo,1471.33,13,46090.24,29,Female,Los Angeles,Debit Card
8c0faa71-8f95-43f8-9ab7-463a63eaee73,"September 16, 2026",Two,OnePlus,919.9,70,99154.29,58,Other,New York,Credit Card
9d1f033a-a271-475b-97ff-c85f667a334e,"September 17, 2026",Three,Oppo,773.39,9,59898.14,56,Other,New York,Online
ed636a44-610c-4192-b076-5ff844b53bbb,"September 18, 2026",One,Samsung,1359.72,5,93597.24,47,Male,New York,Cash
78570e53-00a1-4890-94bf-ded05ed52867,"September 19, 2026",Two,Oppo,1076.75,60,4879.19,64,Other,New York,Debit Card
bbd8ed23-fbff-495a-98e9-9a0c2adf365e,"September 20, 2026",Two,OnePlus,961.14,14,105929.28,40,Female,Las Vegas,Online
c51d81af-0d8b-4d72-9b39-56ee94ffaf00,"September 21, 2026",Four,Samsung,665,96,6875.5,20,Female,Chicago,Credit Card
354935b7-d41c-4477-b1ea-e8ee37865ebc,"September 22, 2026",Three,Samsung,715.6,66,2444.3,35,Male,Los Angeles,Online
cb094e17-9688-442d-9821-844c8f0ebea5,"September 23, 2026",Three,Oppo,435.43,24,1518.48,38,Female,San Fransisco,Cash
fcf20873-f45d-4ae1-ba0a-6333c35a01f6,"September 24, 2026",Three,Samsung,1424.36,79,35283.6,63,Other,Chicago,Credit Card
c6e776aa-f19e-4f86-b35e-4435b0725292,"September 25, 2026",Three,iPhone,766.92,27,7672.96,53,Male,Los Angeles,Cash
7b63f5e4-0252-447e-b7b7-15e73e437d31,"September 26, 2026",Two,Samsung,1387.23,1,73335.88,23,Male,New York,Credit Card
41f08915-addb-4966-8628-038c479c619a,"September 27, 2026",Five,OnePlus,1386.69,76,28865.7,39,Male,Los Angeles,Credit Card
bcfa1912-5bd8-4894-900f-376fa48f022d,"September 28, 2026",One,OnePlus,1159.26,59,50471.42,21,Other,New York,Credit Card
e6839305-a177-4cda-aada-3ac1f49eeeec,"September 29, 2026",Two,OnePlus,544.31,59,1381.82,26,Female,San Fransisco,Credit Card
12f7ac32-9063-4ae5-a122-385b06ba77af,"September 30, 2026",Four,OnePlus,331.98,84,8557.32,20,Male,San Fransisco,Online
d3e82026-2084-40f2-8d5d-d2a94a198af9,"October 1, 2026",Three,Samsung,973.97,79,70739.76,44,Female,Las Vegas,Credit Card
